台帳番号,緯度,経度,エリア,行政区,所在地
A25-14,35.1147653417809,137.019770257779,南西地区,赤池区,ｼｬｰﾒｿﾞﾝ赤池・ｼｬｰﾒｿﾞﾝ赤池南（赤池南2-511）
A25-15,35.1158280745151,137.018442957469,南西地区,赤池区,Tステージ赤池ｻﾞ･ﾚｼﾞﾃﾞﾝｽ（赤池南2-901）
A25-16,35.1156855413807,137.019765205212,南西地区,赤池区,サ高住まほろ（赤池南２丁目１１１番地）
A25-2,35.1153461684523,137.015532393416,南西地区,赤池区,ﾘｭﾐｴｰﾙﾊﾟﾚA･B棟（赤池南1-508）
A25-3,35.1134355373058,137.017280899663,南西地区,赤池区,ｼｭﾃﾙﾝ（赤池南2-1901）
A25-5,35.1151094817741,137.020113135584,南西地区,赤池区,ﾌﾚｸﾞﾗﾝｽ赤池（赤池南2-505）
A25-6,35.1154597354857,137.018586903692,南西地区,赤池区,ﾌﾟﾘｼｪｰﾙ赤池（赤池南2-801、815）
A25-7,35.1157204145241,137.015212888781,南西地区,赤池区,ﾘｭﾐｴｰﾙﾊﾟﾚC棟（赤池南1-510、511、512）
A25-8,35.1151210158252,137.020407900128,南西地区,赤池区,ﾚｵﾊﾟﾚｽ赤池（赤池南2-405）
A25-9,35.1141799534834,137.020231308454,南西地区,赤池区,ｶﾙﾃｨｱ赤池（赤池南2-1201、1202）
A26-1,35.1185489056326,137.028568335678,南西地区,浅田区,ｻﾝｼｬｲﾝ加藤（浅田平子2-36）
A26-10,35.115607744523,137.030897694586,南西地区,浅田区,ﾎﾞｰﾈﾝ赤池（浅田平子3-126）
A26-11,35.1154821056132,137.031888570111,南西地区,浅田区,ｸﾞﾛｰﾘｱｽﾋﾙｽﾞ和合（浅田平子3-196）
A26-12,35.1154887278498,137.032821080933,南西地区,浅田区,集合住宅和合（浅田平子3-250）
A26-13,35.1155059739605,137.033091922923,南西地区,浅田区,ｻﾝｼﾃｨﾆｯｼﾝ（浅田平子3-253）
A26-14,35.1149575767906,137.033956766291,南西地区,浅田区,ｸﾞﾘｰﾝﾊｲﾂﾍﾞﾙ（浅田平子3-262）
A26-15,35.1176450439574,137.028909307769,南西地区,浅田区,ｵｵﾐﾊｲﾂ（浅田平子2-259）
A26-16,35.1232441070713,137.026738310889,南西地区,浅田区,ﾚｵﾊﾟﾚｽｵｰｻﾑ（浅田平子1-72）
A26-17,35.1176189413059,137.030781245742,南西地区,浅田区,ｶﾞｰﾃﾞﾝﾊｲﾂﾍﾞﾙ（浅田平子2-300）
A26-18,35.1150337112445,137.031474503208,南西地区,浅田区,ｸｵﾘﾃｨﾊｲﾂ平子（浅田平子3-307）
A26-19,35.1230316806688,137.027404775452,南西地区,浅田区,ﾚｵﾊﾟﾚｽｵｰｻﾑⅢ（浅田平子1-77）
A26-2,35.1176830237726,137.030129673181,南西地区,浅田区,赤池ｻﾝﾊｲﾂA棟（浅田平子2-298）
A26-20,35.1183399887039,137.030677138376,南西地区,浅田区,ﾍﾞﾙ　ﾘｭﾐｴｰﾙⅠ・Ⅱ・Ⅲ（浅田平子2-87.88.89）
A26-21,35.1164593006884,137.032717463589,南西地区,浅田区,ｱﾙ・ｶﾝ・ｼｴﾙ・ｺﾘｰﾇⅠⅡ（日進市浅田平子3-149）
A26-3,35.1173420992654,137.03005487057,南西地区,浅田区,ﾗ　ｷｬｯｽﾙ和合（浅田平子2-286）
A26-4,35.1172830089706,137.030174992868,南西地区,浅田区,赤池ｻﾝﾊｲﾂB棟（浅田平子2-298）
A26-5,35.1169857008079,137.031293109,南西地区,浅田区,ｸﾞﾛｰﾘｱｽ和合第2（浅田平子3-112）
A26-6,35.1163456418295,137.030786760895,南西地区,浅田区,ｷﾝｸﾞｽｺｰﾄ赤池（浅田平子3-120）
A26-7,35.1164984055585,137.031321342489,南西地区,浅田区,ｻﾆｰﾊｲﾂKITO（浅田平子3-114）
A26-8,35.1165014601406,137.031554470751,南西地区,浅田区,ｱﾋﾞｰﾛｰﾄﾞ（浅田平子3-111）
A26-9,35.1156018864217,137.030657661913,南西地区,浅田区,ﾗ･ﾌｫｰﾚ若竹（浅田平子3-125）
A27-1,35.1170861496147,137.025159792656,南西地区,赤池区,Tステージ赤池マークス（赤池町箕ノ手2-216）
A27-10,35.116004186507,137.026291447919,南西地区,赤池区,プライムスペース赤池（日進市赤池町箕ノ手2番604）
A27-11,35.115604967935,137.024773875559,南西地区,赤池区,ルーラルヴィラⅠ（日進市赤池町箕ノ手2番642）
A27-12,35.1153548043696,137.024688627125,南西地区,赤池区,ルーラルヴィラⅡ（日進市赤池町箕ノ手2番642）
A27-2,35.1173466986728,137.023877260368,南西地区,赤池区,バンベール赤池ヒルズ（日進市赤池町箕ノ手2-32）
A27-3,35.1169467808401,137.023315253592,南西地区,赤池区,バンベール赤池ラ･コリーヌ（日進市赤池町箕ノ手2番188）
A27-4,35.1169143283894,137.024693930522,南西地区,赤池区,ソフィアシティ（日進市赤池町箕ノ手2番2395）
A27-5,35.1168404407159,137.025338167513,南西地区,赤池区,ブルーベル（日進市赤池町箕ノ手2番223）
A27-6,35.1167776197893,137.025734329659,南西地区,赤池区,サニーヒル　A棟（日進市赤池町箕ノ手2-224、2-608）
A27-7,35.1170965191229,137.025626264124,南西地区,赤池区,サニーヒル　B棟（日進市赤池町箕ノ手2-224、2-608）
A27-8,35.1164155567922,137.025391452164,南西地区,赤池区,リヴシャルム（日進市赤池町箕ノ手2-2400）
A27-9,35.1177408350945,137.025278794665,南西地区,赤池区,Tステージ赤池アヴァンティ（日進市赤池町箕ノ手2番2403）
A3-1,35.1374054154023,137.015278086761,北西地区,梅森区,ﾊﾟｰｸﾊｳｽ梅森（梅森町北田面730-1）
A3-10,35.1360664379163,137.02710110986,北西地区,梅森区,MG Hills(ｴﾑｼﾞｰﾋﾙｽﾞ)（日進市梅森町株山3番4、3番5）
A3-11,35.1372855269382,137.018638585195,北西地区,梅森区,ﾍﾞﾘｱｽﾋﾞｴﾝﾄ（日進市梅森町新田135-499、500、501）
A3-12,35.1342356732452,137.017413663031,北西地区,梅森区,日進市梅森町北田面683-1
A3-13,35.13542822456,137.016045284007,北西地区,梅森区,日進市梅森町北田面775-1、776-1、780
A3-14,35.1365246660534,137.028613815649,北西地区,梅森区,プラム香久山（梅森町株山110-180）
A3-2,35.1349776875556,137.017950337412,北西地区,梅森区,ﾆｰﾙｽﾔｰﾄﾞ（梅森町北田面696-1）
A3-3,35.130322212194,137.019937093561,北西地区,梅森区,ﾕﾝﾃｯｸ（梅森町向江1581）
A3-4,35.1346808581587,137.017086720703,北西地区,梅森区,ｸﾞﾚｰｽﾕｱｻ（梅森町北田面677-1）
A3-5,35.1341248262314,137.018541595548,北西地区,梅森区,ﾌﾟﾗﾑﾌｫﾚｽﾄ（梅森町上松624-1）
A3-6,35.1366951924184,137.029302785092,北西地区,梅森区,ﾐｰﾙ株山（梅森町株山110-173）
A3-7,35.138042221681,137.022389070797,北西地区,梅森区,ﾚｼﾞﾃﾞﾝｽXYZ（梅森町神田134-63）
A3-8,35.1379521844109,137.022479763955,北西地区,梅森区,ﾒﾙｳﾞｪｰﾙ（梅森町134-61）
A3-9,35.1346939424874,137.020645595471,北西地区,梅森区,ﾌﾞﾗﾝｼｭ　ﾈｰｼﾞｭ（日進市梅森町上松310-2他）
A4-1,35.129471095114,137.034791071875,北西地区,野方区,プランドールミキ（野方町東島394-3）
A4-2,35.1308085744747,137.028869695439,北西地区,野方区,ｱﾙﾍﾟｰｼﾞｭ（野方町西島135-2）
A6-10,35.1126920559027,137.048247063584,南西地区,折戸区,ﾌﾟﾃｨｱﾙｶﾝｼｴﾙ（折戸町枯木21-106）
A6-11,35.113613063274,137.039773031533,南西地区,折戸区,ｻﾌｨﾆｱｶﾞｰﾃﾞﾝ（折戸町高松52-13）
A6-12,35.1219970352912,137.044498277046,南西地区,折戸区,ﾌﾟﾗﾈｯﾄ（折戸町寺脇143-1）
A6-13,35.1297205342808,137.041426551909,南西地区,折戸区,スカイコートM（折戸町笠寺山43-1）
A6-14,35.1239093277077,137.047891028524,南東地区,折戸区,キリックスグループ社員寮（折戸町寺脇33-1）
A6-15,35.1231413778349,137.039708772953,南西地区,折戸区,マノワールⅡ（折戸町鎌ヶ寿55）
A6-16,35.1216862824654,137.043941709,南西地区,折戸区,アルビレオ（日進市折戸町前田38-3）
A6-2,35.1218635661711,137.040746045199,南西地区,折戸区,ﾚｵﾊﾟﾚｽｽﾀｰﾌｨｰﾙﾄﾞ（折戸町鎌ヶ寿70）
A6-3,35.1228310622152,137.044767926254,南西地区,折戸区,ﾗｲﾌｽﾃｰｼﾞﾆｯｼﾝ（折戸町中屋敷2）
A6-5,35.124019090094,137.048223978793,南東地区,折戸区,ｸﾞﾛｰﾘｱｽﾋﾙｽﾞ日進（折戸町寺脇33-1）
A6-6,35.1130325169689,137.04785920207,南西地区,折戸区,ｴｽﾎﾟｱ日進（折戸町枯木21-29）
A6-7,35.1127936302157,137.048411473906,南西地区,折戸区,ﾊﾅﾔｼｷ（折戸町枯木21-105）
A6-8,35.1141486222642,137.040121836337,南西地区,折戸区,ﾌﾘｰｼﾞｱｶﾞｰﾃﾞﾝ（折戸町高松52-649）
A6-9,35.1223184075228,137.05804243763,南東地区,折戸区,ｷｬｯｽﾙﾆｭｰｺｰﾄ日進梨子ノ木（折戸町梨子ノ木28-131）
A6-9,35.1213329012779,137.058506529296,南東地区,折戸区,ｷｬｯｽﾙﾆｭｰｺｰﾄ日進梨子ノ木（折戸町梨子ノ木28-131）
A7-1,35.1306511971983,137.053625322812,南東地区,藤枝区,ｴﾙｼｴﾛ日進天空の館（藤枝町前田5-1）
A7-10,35.1207261484166,137.060771310597,南東地区,藤枝区,ミヤ電子株式会社　研修センター（日進市藤枝町奥廻間1194-1）
A7-2,35.1319306648786,137.054244190394,北東地区,藤枝区,ｻﾝｼｬｲﾝるみ（藤枝町小六田238-3）
A7-3,35.1226979834487,137.063585991483,南東地区,藤枝区,ｵｰﾀﾑ（日進市米野木台１丁目803番地）
A7-4,35.1229207243454,137.063894348855,南東地区,藤枝区,ｴｽﾃｰﾄﾊﾟﾚｽ（日進市米野木台１丁目824番地）
A7-5,35.1315019734316,137.047860033388,南東地区,藤枝区,ｸﾞﾗﾝﾒｰﾙｽｽﾞｷ（藤枝町小山622）
A7-6,35.120927643869,137.060588263365,南東地区,藤枝区,ｽﾌﾟﾘﾝｸﾞｺｰﾄ（藤枝町奥廻間1192-149、150）
A7-7,35.1231718879759,137.064235478229,南東地区,藤枝区,ﾌｧﾐｰﾙAoeB（日進市米野木台１丁目819番地）
A7-8,35.1231940479951,137.063578893117,南東地区,藤枝区,レガメ（日進市米野木台１丁目805番地）
A7-9,35.1310338928797,137.051169820027,南東地区,藤枝区,日進市藤枝町向イ山885-1
A8-1,35.1365179550988,137.065144503492,北東地区,米野木区,ﾆｭｰﾛｲﾔﾙｽｽﾞｷ、ﾛｲﾔﾙｽｽﾞｷⅢ番館（米野木町小廻間37）
A8-10,35.1257965002392,137.063417613902,南東地区,米野木区,ｼｬﾓﾆｰ（日進市米野木台2-1608）
A8-11,35.1254585922988,137.063579112017,南東地区,米野木区,ﾙﾐｴｰﾙ南山（日進市米野木台2-1708）
A8-12,35.1287062976429,137.063304215223,南東地区,米野木区,ｸﾗｽﾜﾝﾆｯｼﾝ（日進市米野木台3-1504）
A8-13,35.1258256534387,137.064631325648,南東地区,米野木区,ｴｺｰﾊｲﾂ南山（日進市米野木台2-2301）
A8-14,35.1279043963234,137.063553646127,南東地区,米野木区,レオパレスyou（日進市米野木台2-226）
A8-15,35.1253001294193,137.062749596678,南東地区,米野木区,ｳﾞｪﾙﾃﾞｭｰﾙ（日進市米野木台2-1601）
A8-16,35.1261508339172,137.062751917532,南東地区,米野木区,ﾍﾟﾆｰﾚｲﾝ（日進市米野木台2-1401）
A8-17,35.1287454912829,137.062964672663,南東地区,米野木区,ﾗﾏｰｼﾞｭ（日進市米野木台3-1327）
A8-18,35.1249873739899,137.062701936031,南東地区,米野木区,ﾚｵﾊﾟﾚｽﾊﾅﾌﾞｻ（日進市米野木台2-1714）
A8-19,35.1257139992855,137.062553655773,南東地区,米野木区,ｱﾙﾃｰﾙ（日進市米野木台2-1404）
A8-2,35.1324765608369,137.063014917743,北東地区,米野木区,ﾆｭｰｱﾛｰﾝ（米野木町仲田75）
A8-20,35.1244683571236,137.065953065991,南東地区,米野木区,ﾚｰｳﾞ日進（日進市米野木台1-501）
A8-21,35.1261658788514,137.063903987786,南東地区,米野木区,ﾍﾞﾙｳｯﾄﾞ（日進市米野木台2-1008）
A8-21,35.1262507050962,137.064222736017,南東地区,米野木区,ﾍﾞﾙｳｯﾄﾞ（日進市米野木台2-1007）
A8-22,35.1270221024144,137.063717807975,南東地区,米野木区,ｲﾏｼﾞﾝ（日進市米野木台2-1002）
A8-23,35.1260056926078,137.064332765402,南東地区,米野木区,ｶｻ　ｿﾚｶﾞﾝﾃ（日進市米野木台2-2001）
A8-24,35.1322722510782,137.058128855929,北東地区,米野木区,ｸﾘｽﾀﾙｶﾞｰﾃﾞﾝ（米野木町家下104）
A8-25,35.132503999102,137.07049186418,南東地区,米野木区,ｶﾄﾙ･ｾｿﾞﾝ（米野木町仲大原23-1）
A8-26,35.1255741384497,137.063661257928,南東地区,米野木区,"""ﾚｵﾊﾟﾚｽｼｪﾙﾊﾟ日進（日進市米野木台2-1916）"
A8-27,35.1326540240952,137.069841638324,南東地区,米野木区,ﾋﾟｭｱｱｲﾘｽ（米野木町油田甲32-1）
A8-28,35.1278505191118,137.067808851816,南東地区,米野木区,和・加・菜（日進市米野木台5-521）
A8-29,35.127435093147,137.068096832026,南東地区,米野木区,"ﾌﾟﾘｵｰﾚ日進（日進市米野木台5-702,705,708）"
A8-3,35.1326527197742,137.064198587638,北東地区,米野木区,ﾒｿﾞﾝ･ﾌﾟﾛﾊﾞﾝｽ（米野木町東田面43-2）
A8-30,35.1272035802288,137.067080516323,南東地区,米野木区,ｶｰｻﾋﾟｯｺﾛ（日進市米野木台5-902）
A8-31,35.1367568699863,137.065180200639,北東地区,米野木区,ﾙｿﾚｲﾕﾙｳﾞｧﾝ　米野木町小廻間40-1
A8-32,35.1275952236249,137.064328911754,南東地区,米野木区,ｶﾄﾙｾﾌﾞﾝ（日進市米野木台2-704）
A8-33,35.1281900317921,137.067950206901,南東地区,米野木区,ゆうわ（日進市米野木台5-513）
A8-34,35.1263776390595,137.068370438815,南東地区,米野木区,ｲﾝﾃｸﾞﾗﾙ（日進市米野木台5-1304）
A8-35,35.1286622602336,137.068229438729,南東地区,米野木区,ベルガーデン（日進市米野木台5-319）
A8-36,35.1257949800085,137.067425222885,南東地区,米野木区,GRANANEWDJ（日進市米野木台5-1026）
A8-37,35.1289325883203,137.067433596217,南東地区,米野木区,レオパレスなごみ（日進市米野木台5-111）
A8-38,35.1260611519859,137.067832848862,南東地区,米野木区,ﾌﾟﾗﾝﾄﾞｰﾙ（日進市米野木台5-1208）
A8-39,35.1259832025968,137.068419739265,南東地区,米野木区,ｳﾞｪﾙｺﾘｰﾇ（日進市米野木台5-1307）
A8-4,35.1333643516572,137.08730362256,南東地区,三本木区,ｼﾙﾊﾞｰﾎｰﾑまきば（米野木町南山987-88）
A8-40,35.1256756916435,137.066298960063,南東地区,米野木区,ｾﾙﾌｨｰﾕ（日進市米野木台2-2413）
A8-41,35.1299969735889,137.067811853954,南東地区,米野木区,アップヒルズN・K（日進市米野木台4-701）
A8-42,35.1277170420098,137.066853419119,南東地区,米野木区,アメニティハウス（日進市米野木台5-528）
A8-43,35.1282496835697,137.068252648389,南東地区,米野木区,D-room米野木（ミシル）（日進市米野木台5-516）
A8-44,35.1237932643967,137.064560348137,南東地区,米野木区,ラヴァンドA～E（日進市米野木台1-814）
A8-45,35.1298954687063,137.067699944534,南東地区,米野木区,へーベルメゾンT（日進市米野木台4-806）
A8-46,35.129768658306,137.068840058352,南東地区,米野木区,KI・ZU・NA（日進市米野木台6-317）
A8-47,35.1254028327639,137.064264943363,南東地区,米野木区,プレリー南山（日進市米野木台2-2011）
A8-48,35.12614107916,137.068570418481,南東地区,米野木区,サザンクロス（日進市米野木台5-1305）
A8-49,35.128136245927,137.064506538788,南東地区,米野木区,サニーヒルズ（日進市米野木台2-311）
A8-5,35.133698125142,137.070228198385,北東地区,米野木区,ﾆｭｰﾎﾞｽﾄﾝ（米野木町下五反田80）
A8-50,35.1252366926503,137.064155868644,南東地区,米野木区,マジョラムA～D（日進市米野木台3-1909）
A8-51,35.1280735401846,137.064762825804,南東地区,米野木区,サライ（日進市米野木台2-621）
A8-52,35.1299298264978,137.069385432486,南東地区,米野木区,PrimiereⅡ（日進市米野木台6-314）
A8-53,35.1297046237474,137.067912169051,南東地区,米野木区,Green　Apple（日進市米野木台4-721）
A8-54,35.1245981740325,137.066179259988,南東地区,米野木区,Tステージ日進米野木（日進市米野木台1-601）
A8-55,35.1292256110322,137.067494907278,南東地区,米野木区,シエルブル／ヴィエント（日進市米野木台4-716）
A8-56,35.1261135920622,137.065292704308,南東地区,米野木区,アルシオーネ（日進市米野木台2-2114）
A8-57,35.1256837685928,137.065280728576,南東地区,米野木区,ヒルズ・ヒスイ（日進市米野木台2-2306）
A8-58,35.1277529142456,137.066737176651,南東地区,米野木区,アスピリア　フェリキタス（日進市米野木台5-412）
A8-59,35.1257524271492,137.068082839931,南東地区,米野木区,ＣＮ　stage 輝（日進市米野木台5-1310）
A8-6,35.1340271254702,137.088451778062,南東地区,三本木区,ｸﾞﾙｰﾌﾟﾎｰﾑあいわ（米野木町南山987-58）
A8-60,35.1280711268519,137.066627062586,南東地区,米野木区,ルコネッサンス（日進市米野木台5-406）
A8-61,35.1256312445669,137.066401385294,南東地区,米野木区,グランドシエル（日進市米野木台2-2210）
A8-62,35.1270466036366,137.068364697459,南東地区,米野木区,ﾃﾞｨｱｺｰﾄK（日進市米野木台5-706）
A8-63,35.1291262500805,137.062736287479,南東地区,米野木区,ｖａｎｉｌｌｅ（ヴァニーユ）（日進市米野木台3-1408）
A8-64,35.1277278727638,137.064596364828,南東地区,米野木区,ウッドベルフィオ－レⅡ（日進市米野木台2-622）
A8-65,35.1284909462598,137.06469471468,南東地区,米野木区,ファインヒルズ（日進市米野木台2-310）
A8-66,35.1278214742897,137.065061921022,南東地区,米野木区,グランリーオ（日進市米野木台2-612）
A8-67,35.1296086993803,137.065603949156,南東地区,米野木区,シンフォニア（日進市米野木台3-906）
A8-68,35.1260000287327,137.067496074385,南東地区,米野木区,ＥＳＣＯＦＦＩＥＲ（日進市米野木台5-1211）
A8-69,35.1370477168251,137.077001850189,南東地区,三本木区,経理ハウス（日進市米野木町追頃９番３）
A8-7,35.1327690641713,137.085987420036,南東地区,三本木区,特別養護老人ﾎｰﾑのぞみ（米野木町南山987-104）
A8-70,35.1300427497238,137.065929195326,南東地区,米野木区,シームリーヴィラ（日進市米野木台4-101）
A8-71,35.128763164728,137.062235519132,南東地区,米野木区,アーマンド（日進市米野木台3-1421）
A8-72,35.1298971193951,137.061524022888,南東地区,米野木区,ヴェリエーロ（日進市米野木台3-301）
A8-73,35.1294149321156,137.064368551041,南東地区,米野木区,ラ・エスパシオ米野木（日進市米野木台3-1104）
A8-74,35.1290620830254,137.064880099184,南東地区,米野木区,ヴェリテＫｅｉ（日進市米野木台3-1010）
A8-75,35.1312290948227,137.069501627132,南東地区,米野木区,リーブル洒落A・B（日進市米野木台４丁目４０１）
A8-76,35.1285646565112,137.065089965632,南東地区,米野木区,リッツハウス（日進市米野木台２丁目４０１）
A8-77,35.1287080397942,137.065044580394,南東地区,米野木区,ルポ（日進市米野台３丁目１６０１）
A8-78,35.1285724434259,137.064167160085,南東地区,米野木区,ヴィラージュ（日進市米野台３丁目１５１０）
A8-79,35.1298753483826,137.066036056879,南東地区,米野木区,ヴィラージュ（日進市米野木台４丁目１０３）
A8-8,35.1347727525274,137.063449189341,北東地区,米野木区,ﾌﾟﾘﾒｿﾞﾝﾌｰｶﾞ（米野木町番城田1-1）
